Stock,ID
Sampann Utpadan India Limited,SAMPANN
Sampre Nutritions Ltd.,SAMPRE
Samrat Forgings Limited,SAMRATFORG
Samrat Pharmachem Ltd.,SAMRATPH
SAMSRITA LABS LIMITED,SAMSRITA
Samtex Fashions Ltd.,SAMTEX
Samvardhana Motherson International Limited,MOTHERSON
Samyak International Limited,SAMYAKINT
Sanathnagar Enterprises Limited,SEL
Sanblue Corporation Limited,SANBLUE
Sanchay Finvest Ltd,SANCF
"Sanco Trans Ltd.,",SANCTRN
Sancode Technologies Limited,SANCODE
Sandesh Ltd.,SANDESH
Sandhar Technologies Limited,SANDHAR
Sandu Pharmaceuticals Ltd.,SANDUPHQ
"Sandur Manganese & Iron Ores Ltd.,",SANDUMA
Sangal Papers Ltd.,SANPA
Sangam (India) Ltd,SANGAMIND
Sangam Finserv Limited,SANGAMFIN
Sanghi Industries Ltd.,SANGHIIND
Sanghvi Brands Limited,SBRANDS
Sanghvi Movers Ltd.,SANGHVIMOV
Sanjivani Paranteral Ltd.,SANJIVIN
Sanmit Infra Limited,SANINFRA
"Sanmitra Commercial Ltd.,",ZSANMCOM
Sanofi India Ltd,SANOFI
Sanrhea Technical Textiles Ltd.,SANTETX
Sansera Engineering Limited,SANSERA
Santosh Fine-Fab Ltd.,SANTOSHF
Sapphire Foods India Limited,SAPPHIRE
Saptak Chem And Business Limited,SCBL
Saptarishi Agro Industries Ltd,SPTRSHI
Sar  Auto Products Limited,SAPL
"Saraswati Commercial (India) Ltd.,",ZSARACOM
Sarda Energy & Minerals Ltd,SARDAEN
Sarda Proteins Ltd,SRDAPRT
Saregama India Ltd.,SAREGAMA
Sarla Performance Fibers Ltd,SARLAPOLY
Sarthak Industries Ltd.,SARTHAKIND
Sarthak Metals Limited,SMLT
"Sarvamangal Mercantile Co. Ltd.,",ZSARVAMA
Sarveshwar Foods Limited,SARVESHWAR
Sarvottam Finvest Limited,SARVOTTAM
Sashwat Technocrats Limited,SASHWAT
Sasken Technologies Limited,SASKEN
Sastasundar Ventures Limited,SASTASUNDR
Sat Industries Ltd,SATINDLTD
SATCHMO HOLDINGS LIMITED,SATCH
SATIA INDUSTRIES LIMITED,SATIA
Satiate Agri Limited,SATAGRI
SATIN CREDITCARE NETWORK LIMITED,SATIN
Satra Properties(India) Ltd,SATRAPROP
Satyam Silk Mills Ltd,ZSATYASL
Saumya Consultants Ltd.,SAUMYA
Saurashtra Cement Limited,SAURASHCEM
Saven Technologies Ltd.,7TEC
Savera Industries Ltd.,SAVERA
Savita Oil Technologies Limited,SOTL
Sawaca Business Machines Ltd.,SAWABUSI
Sayaji Hotel Ltd,SAYAJIHOTL
Sayaji Industries Limited,SAYAJIIND
SBC EXPORTS LIMITED,SBC
SBEC Sugar Ltd.,SBECSUG
SBEC Systems (Ind) Ltd.,SBECSYS
SBFC Finance Limited,SBFC
SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD
SBI Life Insurance Company Limited,SBILIFE
SBI Mutual Fund,SBISENSEX
SBI Mutual Fund,SETFBSE100
SBI Mutual Fund,SETFSN50
SBI Mutual Fund-Permitted,SETFNIFBK
SBI Mutual Fund-Permitted,SETFNIF50
SBL Infratech Limited,SBLI
SC Agrotech Limited,SCAGRO
Scan Projects Ltd,SCANPRO
Scan Steels Limited,SCANSTL
Scanpoint Geomatics Limited,SCANPGEOM
Scarnose International Limited,SCARNOSE
Schaeffler India Limited,SCHAEFFLER
SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,SCHNEIDER
Scintilla Commercial & Credit  Limited,SCC
SCOOBEE DAY GARMENTS (INDIA) LIMITED,SCOOBEEDAY
"Scooters India Ltd.,",SCOOTER
SDC TECHMEDIA LIMITED,SDC
SEA TV Network Limited,SEATV
SEACOAST SHIPPING SERVICES LIMITED,SEACOAST
Sealmatic India Limited,SEALMATIC
Seamec Ltd,SEAMECLTD
Seasons Textiles Ltd,SEASONST
Secmark Consultancy Limited,SECMARK
SecUR Credentials Limited,SECURCRED
SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD
SEL Manufacturing Company Limited,SELMC
Selan Exploration Technology Ltd.,SELAN
SELLWIN TRADERS LIMITED,SELLWIN
SEMAC CONSULTANTS LIMITED,SEMAC
Senco Gold Limited,SENCO
Senthil Infotek Limited,SENINFO
SEPC LIMITED,SEPC
Sequent Scientific Limited,SEQUENT
SERA INVESTMENTS & FINANCE INDIA LIMITED,SERA
SERVOTEACH INDUSTRIES LTD,SERVOTEACH
"Seshasayee Paper & Boards Ltd.,",SESHAPAPER
Setco Automotive Limited,SETCO
Seven Hill Industries Limited,SEVENHILL
Seya Industries Ltd,SEYAIND
SG FINSERVE LIMITED,SGFIN
SG MART LIMITED,SGMART
SGN Telecoms Ltd.,SGNTE
Shah Alloys Limited,SHAHALLOYS
"Shah Construction Co. Ltd.,",SHAHCON
Shah Foods Ltd,SHAHFOOD
SHAH METACORP LIMITED,SHAH
Shahlon Silk Industries Limited,SHAHLON
Shaily Engineering Plastics Ltd.,SHAILY
Shakti Pumps (India) Ltd.,SHAKTIPUMP
Shalby Limited,SHALBY
Shalibhadra Finance Ltd.,SAHLIBHFI
Shalimar Paints Ltd.,SHALPAINTS
Shalimar Productions Ltd.,SHALPRO
Shalimar Wires Industries Ltd.,SHALIWIR
Shamrock Industrial Co. Ltd.,SHAMROIN
SHANGAR DECOR LIMITED,SHANGAR
Shankar Lal Rampal Dye-Chem Limited,SRD
Shankara Building Products Limited,SHANKARA
Shantai Industries Limited,SHANTAI
Shantanu Sheorey Aquakult ltd.,SHAQUAK
"Shanthi Gears Ltd.,",SHANTIGEAR
Shanti Educational Initiatives Limited,SEIL
SHANTI GURU INDUSTRIES LIMITED,SHANTIGURU
SHANTI SPINTEX LIMITED,SHANTIDENM
SHANTIDOOT INFRA SERVICES LIMITED,SISL
SHARANAM INFRAPROJECT AND TRADING LIMITED,SIPTL
Sharat Industries Ltd.,SHINDL
Sharda Cropchem Limited,SHARDACROP
Sharda Ispat Ltd.,SHRDAIS
Sharda Motor Industries Ltd,SHARDAMOTR
Shardul Securities Ltd.,SHARDUL
Share India Securities Limited,SHAREINDIA
SHARIKA ENTERPRISES LIMITED,SHARIKA
SHARP INVESTMENTS LTD,SHARPINV
SHARPLINE BROADCAST LIMITED,SHARPLINE
Shashijit Infraprojects Limited,SHASHIJIT
Shashwat Furnishing Solutions Limited,SFSL
Sheela Foam Limited,SFL
SHEETAL COOL PRODUCTS LIMITED,SCPL
Sheetal Diamonds Ltd.,SHEETAL
Shekhawati Poly-Yarn Limited,SPYL
Shelter Infra Projects Limited,SIPL
SHELTER PHARMA LIMITED,SHELTER
SHEMAROO ENTERTAINMENT LIMITED,SHEMAROO
"Sheraton Properties & Finance Ltd.,",ZSHERAPR
Shervani Industrial syndicate Ltd,SHERVANI
SHESHADRI INDUSTRIES LIMITED,SHESHAINDS
Shetron Ltd.,SHETR
Shikhar Leasing and Trading Ltd.,SHIKHARLETR
Shilchar Technologies Ltd.,SHILCTECH
Shilp Gravures Ltd.,SHILGRAVQ
Shilpa Medicare Ltd.,SHILPAMED
Shine Fashions (India) Limited,SHINEFASH
Shipping Corporation Of India Ltd,SCI
Shish Industries Limited,SHISHIND
Shiva Cement Ltd.,SHIVACEM
Shiva Global Agro Industries Limited,SHIVAAGRO
Shiva Granito Export Limited,SHIVAEXPO
Shiva Mills Limited,SHIVAMILLS
"Shiva Suitings Ltd.,",SHVSUIT
Shiva Texyarn Ltd.,SHIVATEX
"Shivalik Bimetal Controls Ltd.,",SBCL
Shivalik Rasayan Ltd.,SHIVALIK
SHIVAM AUTOTECH LIMITED,SHIVAMAUTO
Shivansh Finserv Limited,SHIVA
Shivkamal Impex Limited,SHIVKAMAL
Shoora Designs Limited,SHOORA
Shoppers Stop Ltd,SHOPERSTOP
SHRADDHA PRIME PROJECTS LTD,SHRADDHA
Shradha AI Technologies Limited,SHRAAITECH
Shree Ajit Pulp And Paper Ltd.,SAPPL
Shree Bhavya Fabrics Limited,SBFL
"Shree Cements Ltd.,",SHREECEM
"Shree Digvijay Cement Co. Ltd.,",SHREDIGCEM
Shree Ganesh Biotech (India) Limited,SHREEGANES
Shree Ganesh Elastoplast Ltd,SHGANEL
Shree Ganesh Remedies Limited,SGRL
SHREE HANUMAN SUGAR & INDUSTRIES LTD.,HANSUGAR
"Shree Hari Chemicals Export Ltd.,",SHHARICH
Shree Karthik Papers Ltd.,SHKARTP
Shree Krishna Infrastructure Limited,SKIFL
Shree Krishna Paper Mills & Industr,SKPMIL
Shree Metalloys Limited,SHREMETAL
Shree Pacetronix Ltd,SHREEPAC
Shree Precoated Steels Limited,SPSL
Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK
Shree Rama Multi-tech Ltd.,SHREERAMA
Shree Rama Newsprint Limited,RAMANEWS
Shree Renuka Sugars Ltd.,RENUKA
"Shree Salasar Investment Ltd.,",SALSAIN
Shree Securities Ltd.,SHREESEC
Shree Steel Wire Ropes Ltd.,SSWRL
Shree Vatsaa Finance & Leasing Ltd.,SHVFL
Shreeji Translogistics Limited,STL
"Shreenath Investments Co. Ltd.,",SHRENTI
Shreeshay Engineers Limited,SHREESHAY
"Shreyans Industries Limited.,",SHREYANIND
Shreyas Intermediates Ltd.,SHREYASI
Shreyas Shipping And Logistics Limited,SHREYAS
SHRI BAJRANG ALLIANCE LIMITED,SHBAJRG
Shri Balaji Valve Components Limited,SBVCL
"Shri Dinesh Mills Ltd.,",SHRIDINE
Shri Gang Industries & Allied Products Limited,SHRIGANG
Shri Jagdamba Polymers Ltd,SHRJAGP
Shri Kalyan Holdings Ltd.,SHKALYN
Shri Keshav Cements and Infra Limited,SKCIL
Shri Krishna Devcon Limited,SHRIKRISH
Shri Niwas Leasing and Finance Limited,SHRINIWAS
SHRI VASUPRADA PLANTATIONS LIMITED,VASUPRADA
Shri Venkatesh Refineries Limited,SVRL
"Shricon Industries Ltd.,",SHRICON
Shriram Asset Management Co.Ltd.,SRAMSET
Shriram Finance Limited,SHRIRAMFIN
Shriram Properties Limited,SHRIRAMPPS
SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,SHRISTI
SHRYDUS INDUSTRIES LIMITED,SHRYDUS
Shubham Polyspin Limited,SHUBHAM
Shukra Bullions Limited,SKRABUL
Shukra Jewellers Limited,SHUKJEW
Shukra Pharmaceuticals Limited,SHUKRAPHAR
Shyam Century Ferrous Limited,SHYAMCENT
Shyam Metalics and Energy Limited,SHYAMMETL
Shyam Telecom Ltd.,SHYAMTEL
Shyama Infosys Ltd.,SHYAMAINFO
"Shyamkamal Investments Ltd.,",SHYMINV
Sibar Auto Parts Ltd.,SIBARAUT
Sicagen India Limited,SICAGEN
Sical Logistics Limited,SICALLOG
Siddha Ventures Limited,SIDDHA
Siddheswari Garments Ltd.,SIDDHEGA
Siel Financial Services Ltd.,SIELFNS
"Siemens Ltd.,",SIEMENS
Sigachi Industries Limited,SIGACHI
SIGMA SOLVE LIMITED,SIGMA
SIGNATUREGLOBAL (INDIA) LIMITED,SIGNATURE
Signet Industries Limited,SIGIND
"Sika Interplant Systems Ltd.,",SIKA
SIL Investments Ltd,SILINV
SILICON RENTAL SOLUTIONS LIMITED,SRSOLTD
Silver Oak (India) Ltd.,SILVOAK
Silver Pearl Hospitality & Luxury Spaces Limited,SILVERPRL
Silver Touch Technologies Limited,SILVERTUC
Simbhaoli Sugars Ltd,SIMBHALS
Simmonds-Marshall Ltd,SIMMOND
Simplex Castings Ltd.,SIMPLEXCAS
Simplex Infrastructures Limited,SIMPLEXINF
SIMPLEX MILLS COMPANY LIMITED,SIMPLXMIL
SIMPLEX PAPERS LTD.,SIMPLXPAP
Simplex Realty Limited,SIMPLXREA
Simran Farms Ltd.,SIMRAN
Sinclairs Hotels  Ltd,SINCLAIR
Sindhu Trade Links Limited,SINDHUTRAD
Sindu Valley Technologies Ltd.,SINDUVA
Singer India Limited,SINGER
"Sinnar Bidi Udyog Ltd.,",SINNAR
Sir Shadi Lal Enterprises Ltd,SSLEL
Sirca Paints India Limited,SIRCA
Sirohia & Sons Limited,SIROHIA
SIS LIMITED,SIS
Sita Enterprises LTD.,SITAENT
Siti Networks Limited,SITINET
Siyaram Recycling Industries Limited,SIYARAM
"Siyaram Silk Mills Ltd.,",SIYSIL
SIZEMASTERS TECHNOLOGY LIMITED,SIZEMASTER
SJVN LIMITED,SJVN
SK International Export Limited,SKIEL
SKF India Ltd.,SKFINDIA
Skipper Limited,SKIPPER
SKM Egg Products Exports (India) Lt,SKMEGGPROD
SKP Securities Ltd.,SKPSEC
SKY GOLD LIMITED,SKYGOLD
Sky Industries Ltd,SKYIND
Skyline Millars Ltd,SKYLMILAR
SM Auto Stamping Limited,SMAUTO
Smart Finsec Limited,SMARTFIN
Smartlink Holdings Limited,SMARTLINK
SMC Credits ltd.,SMCREDT
SMC Global Securities Limited,SMCGLOBAL
"SMIFS Capital Markets Ltd.,",SMIFS
Smiths & Founders (India) Limited,SMFIL
SML ISUZU LIMITED,SMLISUZU
Smruthi Organics Limited,SMRUTHIORG
SMS Lifesciences India Ltd,SMSLIFE
SMS Pharmaceuticals Ltd,SMSPHARMA
SNL Bearings Ltd.,SNL
SNOWMAN LOGISTICS LIMITED,SNOWMAN
Sobha Limited,SOBHA
Sobhagya Merchantile Ltd.,SOBME
SOFCOM SYSTEMS LIMITED,SOFCOM
Softbpo Global Services Ltd.,SOFTBPO
Softrak Venture Investments Ltd.,SOFTRAKV
SoftSol India Limited.,SOFTSOL
SoftTech Engineers Limited,SOFTTECH
Solar Industries India Limited,SOLARINDS
SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA
Solid Stone Company Ltd.,SOLIDSTON
Solitaire Machine Tools Ltd,SOLIMAC
Som Datt Finance Corporation Ltd.,SODFC
Som Distilleries & Breweries Ltd.,SDBL
Soma Textile & Industries Ltd,SOMATEX
Somany Ceramics Limited,SOMANYCERA
SOMI CONVEYOR BELTINGS LIMITED,SOMICONVEY
Sona BLW Precision Forgings Limited,SONACOMS
Sonal Adhesives Ltd.,SONALAD
Sonal Mercantile Limited,SONAL
Sonalis Consumer Products Limited,SONALIS
Sonata Software Ltd.,SONATSOFTW
Soni Medicare Limited,SML
Sophia Traexpo Limited,STRAEXPO
Source Natural Foods & Herbal Suppl Ltd,SOURCENTRL
South Asian Enteprises Ltd.,SAENTER
South India Paper Mills Ltd.,STHINPA
South Indian Bank Ltd.,SOUTHBANK
South West Pinnacle Exploration Limited,SOUTHWEST
"Southern Gas Ltd.,",ZSOUTGAS
Southern Infosys Limited,SOUTHERNIN
Southern Latex Ltd.,SOUTLAT
Southern Magnesium And Chemicals Lt,SOUTHMG
Southern Petrochemical Industries Corporation Limited,SPIC
Sovereign Diamonds Ltd,SOVERDIA
SPA Capital Services Limited,SPACAPS
Space Incubatrics Technologies Limited,SPACEINCUBA
Span Divergent Limited,SDL
Spandana Sphoorty Financial Limited,SPANDANA
SPARC ELECTREX LIMITED,SPAR
Speciality Restaurants Limited,SPECIALITY
Spectra Industries Ltd.,SPECTRA
Spectrum Foods Limited,SPECFOOD
"Speedage Commercials Ltd.,",ZSPEEDCO
SPEL Semiconductor Ltd.,SPELS
Spencer's Retail Limited,SPENCERS
Spenta International Ltd.,SPENTA
Spice Islands Apparels ltd.,SPICEISL
SpiceJet Limited,SPICEJET
SPL INDUSTRIES LIMITED,SPLIL
SPML Infra Limited,SPMLINFRA
Sportking India Ltd.,SPORTKING
Sprayking Agro Equipment Limited,SPRAYKING
SPS Finquest Limited,SPS
SPV GLOBAL TRADING LIMITED,SPVGLOBAL
Square Four Projects India Limited,SFPIL
Sree chem Resins Ltd,SRECR
Sree Jayalakshmi Autospin Ltd.,SREEJAYA
Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD
Sreeleathers Limited,SREEL
Srestha Finvest Limited,SRESTHA
"SRF Ltd.,",SRF
SRG Housing Finance Limited,SRGHFL
Sri Adhikari Brothers Television Ne,SABTN
SRI AMARNATH FINANCE LIMITED,AMARNATH
SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,HAVISHA
Sri KPR Industries Ltd,SRIKPRIND
Sri Lakshmi Saraswathi Textiles (Ar,SLSTLQ
Sri Nachammai Cotton Mills Ltd.,SRINACHA
Sri Ramakrishna Mills (Coimbatore) Ltd.,SRMCL
SRM Energy Limited,SRMENERGY
SRU Steels Limited,SRUSTEELS
SSPDL Limited,SSPDL
"Standard Batteries Ltd.,",STDBAT
Standard Capital Markets Ltd.,STANCAP
Standard Industries Ltd.,SIL
Standard Surfactants Ltd.,STDSFAC
Stanpacks (India) Ltd.,STANPACK
Stanrose Mafatlal Investments & Fin,STANROS
Star Cement Limited,STARCEMENT
STAR DELTA TRANSFORMERS LIMITED,STARDELTA
Star Health and Allied Insurance Company Limited,STARHEALTH
STAR HOUSING FINANCE LIMITED,STARHFL
Star Paper Mills Ltd.,STARPAPER
STARLINEPS ENTERPRISES LIMITED,STARLENT
Starlite Components Ltd.,STARLITE
Starlog Enterprises Limited,STARLOG
STARTECK FINANCE LIMITED,STARTECK
"State Bank Of India,",SBIN
State Trading Corporation of India,STCINDIA
"Steel Authority of India Ltd.,",SAIL
Steel Exchange India Ltd.,STEELXIND
Steel Strips & Wheels Ltd,SSWL
Steel Strips Infrastructures Limited,STLSTRINF
Steelcast Ltd.,STEELCAS
STEELMAN TELECOM LIMITED,STML
STEL Holdings Limited,STEL
STELLAR CAPITAL SERVICES LIMITED,STELLAR
Step Two Corporation Ltd.,STEP2COR
STEPHANOTIS FINANCE LIMITED,STEPHANOTIS
STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR
Sterling Green  Woods  Limited,STRGRENWO
Sterling Guarantee & Fin. Ltd,STRLGUA
Sterling Powergensys Limited,STERPOW
Sterling Tools Ltd.,STERTOOLS
Sterlite Technologies Limited.,STLTECH
STL Global Ltd,SGL
STOVE KRAFT LIMITED,STOVEKRAFT
Stovec Industries Ltd.,STOVACQ
STRATMONT INDUSTRIES LIMITED,STRATMONT
STRIDES PHARMA SCIENCE LIMITED,STAR
Sturdy Industries Ltd.,STURDY
Stylam Industries Limited,STYLAMIND
Styrenix Performance Materials Limited,STYRENIX
Subex  Ltd,SUBEXLTD
Subhash Silk Mills Ltd.,SUBSM
"Subros Ltd.,",SUBROS
Sudal Industries Limited,SUDAI
"Sudarshan Chemical Indus. Ltd.,",SUDARSCHEM
SUDARSHAN PHARMA INDUSTRIES LIMITED,SUDARSHAN
Suditi Industries Ltd.,SUDTIND-B
Sueryaa Knitwear Limited,SUERYAAKNI
Sugal & Damani Share Brokers Ltd.,SUGALDAM
Sujala Trading & Holdings Ltd.,SUJALA
Sukhjit Starch & Chemicals Ltd.,SUKHJITS
Sula Vineyards Limited,SULA
Sulabh Engineers & Services Limited,SULABEN
Sumedha Fiscal Services Ltd.,SUMEDHA
Sumeru Industries Ltd.,SUMERUIND
SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM
SUMMIT SECURITIES LTD.,SUMMITSEC
Sumuka Agro Industries Limited,SUMUKA
Sun Pharma Advanced Research Company Ltd.,SPARC
Sun Pharmaceutical Industries Ltd.,SUNPHARMA
Sun Retail Limited,SUNRETAIL
SUN TV NETWORK LIMITED,SUNTV
Suncare Traders Limited,SCTL
Suncity Synthetics Ltd.,SUNCITYSY
SUNDARAM BRAKE LININGS LTD,SUNDRMBRAK
SUNDARAM FINANCE LTD,SUNDARMFIN
Sundaram Multi Pap Ltd.,SUNDARAM
SUNDARAM-CLAYTON LIMITED,SUNCLAY
"Sundram Fasteners Ltd.,",SUNDRMFAST
"Sunflag Iron & Steel Co. Ltd.,",SUNFLAG
Sungold Capital Ltd.,SUNGOLD
Sungold Media and Entertainment Limited,SMEL
Sunil Agro Foods ltd.,SUNILAGR
Sunil Healthcare Limited,SUNLOC
"Sunil Industries Ltd.,",SUNILTX
Sunita Tools Limited,SUNITATOOL
Sunraj Diamond Exports Ltd.,SUNRAJDI
Sunrise Efficient Marketing Limited,SEML
"Sunrise Industrial Traders Ltd.,",SUNRINV
Sunshield Chemicals Ltd.,SUNSHIEL
Sunshine Capital Ltd.,SCL
Sunteck Realty Ltd,SUNTECK
Super Bakers (India) Ltd.,SUPERBAK
Super Crop Safe Ltd.,SUCROSA
SUPER FINE KNITTERS LIMITED,SKL
Super Sales India Ltd.,SUPER
Super Spinning Mills Ltd.,SUPERSPIN
Super Tannery Limited,SUPTANERY
Superhouse limited,SUPERHOUSE
Superior Finlease Limited,SUPERIOR
Superior Industrial Enterprises Limited,SIEL
Supershakti Metaliks Limited,SUPERSHAKT
Supertex Industries Ltd,SUPERTEX
Supra Pacific Financial Services Limited,SUPRAPFSL
Suprajit Engineering Ltd.,SUPRAJIT
Supreme Holdings & Hospitality (India) Ltd,SUPREME
"Supreme Industries Ltd.,",SUPREMEIND
Supreme Infrastructure India Limited,SUPREMEINF
Supreme Petrochem Ltd.,SPLPETRO
Supriya Lifescience Limited,SUPRIYA
Suraj Estate Developers Limited,SURAJEST
"Suraj Industries Limited.,",SURJIND
Suraj Ltd.,SURAJLTD
Suraj Products Ltd.,SURAJ
Surana Solar Limited,SURANASOL
Surana Telecom And Power Limited,SURANAT&P
Surat Trade and Mercantile Limited,SURATRAML
SURATWWALA BUSINESS GROUP LIMITED,SBGLP
Surbhi Industries Limited,SURBHIN
Surya India Limited,SURYAINDIA
"Surya Roshni Ltd.,",SURYAROSNI
Suryaamba Spinning Mills Limited,SURYAAMBA
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI
"Suryalata Spinning Mills Ltd.,",SURYALA
"Suryavanshi Spinning Mills Ltd.,",SURYVANSP
Suryo Foods & Industries Ltd.,SURFI
Suryoday Small Finance Bank Limited,SURYODAY
SUTLEJ TEXTILES & INDUSTRIES LIMITED,SUTLEJTEX
SUUMAYA CORPORATION LIMITED,SUUMAYA
Suven Life Sciences Ltd.,SUVEN
SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR
Suvidha Infraestate Corporation Limited,SICL
Suvidhaa Infoserve Limited,SUVIDHAA
Suyog Gurbaxani Funicular Ropeways Limited,SGFRL
Suyog Telematics Limited,SUYOG
SUZLON ENERGY LTD.,SUZLON
SVA India Ltd,SVAINDIA
Svam Software Ltd,SVAMSOF
"Svaraj Trading & Agencies Ltd.,",ZSVARAJT
Svarnim Trade Udyog Limited,SNIM
SVC INDUSTRIES LIMITED,SVCIND
SVP GLOBAL TEXTILES LIMITED,SVPGLOB
SVS VENTURES LIMITED,SVS
SW Investments Limited,SW1
"Swadeshi Polytex Ltd.,",SWADPOL
Swagtam Trading & Services Limited,SWAGTAM
Swan Energy Ltd.,SWANENERGY
Swaraj Engines Ltd.,SWARAJENG
Swarna Securities Ltd.,SWRNASE
SWARNSARITA JEWELS INDIA LIMITED,SWARNSAR
Swashthik Plascon Limited,SPL
Swasti Vinayaka Art And Heritage Corporation Ltd,SVARTCORP
"Swasti Vinayaka Synthetics Ltd.,",SWASTIVI
Swastik Safe Deposit & Invest. Ltd.,ZSWASTSA
Swastika Investmart Ltd,SWASTIKA
Swati Projects Limited,SWATIPRO
Swelect Energy Systems Limited,SWELECTES
SWISS MILITARY CONSUMER GOODS LIMITED,SWISSMLTRY
Switching Technologies Gunther Ltd.,SWITCHTE
Swojas Energy Foods Ltd.,SWOEF
Sybly Industries Ltd.,SYBLY
Sylph Technologies Ltd,SYLPH
Symbiox Investment & Trading Co. Ltd.,SYMBIOX
Symphony Limited,SYMPHONY
Syncom Formulations (India) Ltd.,SYNCOMF
Synergy Green Industries Limited,SGIL
Syngene International Limited,SYNGENE
"Synthiko Foils Ltd.,",SYNTHFO
Syrma SGS Technology Limited,SYRMA
Syschem (India) Ltd.,SYSCHEM
Systematix Corporate Services Ltd.,SYSTMTXC
Systematix Securities Ltd.,SYTIXSE
T & I Global Ltd.,TIGLOB
T T Ltd,TTL
T. Spiritual World Ltd.,TSPIRITUAL
T.V.Today Network Limited,TVTODAY
TAAL Enterprises Limited,TAALENT
Taaza International Limited,TAAZAINT
Tai Industries Ltd.,TAIIND
Tainwala Chemicals & Plastics Ltd,TAINWALCHM
Taj GVK Hotels & Resorts Ltd.,TAJGVK
Take Solutions Ltd,TAKE
"Talbros Automotive Components Ltd.,",TALBROAUTO
TALBROS ENGINEERING LIMITED,TALBROSENG
TAMBOLI INDUSTRIES LIMITED,TAMBOLIIN
Tamil Nadu Newsprint And Papers Ltd,TNPL
Tamilnad Mercantile Bank Limited,TMB
Tamilnadu Petroproducts Ltd,TNPETRO
Tamilnadu Steel Tubes Ltd.,TNSTLTU
"Tamilnadu Telecommunications Ltd.,",TNTELE
Taneja Aerospace & Aviation Ltd.,TANAA
"TANFAC Industries Ltd.,",TANFACIND
TANLA PLATFORMS LIMITED,TANLA
Tantia Constructions Limited,TCLCONS
Tanvi Foods (India) Limited,TANVI
"Taparia Tools Ltd.,",TAPARIA
Tarai Foods Ltd.,TARAI
TARAPUR TRANSFORMERS LIMITED,TARAPUR
TARC LIMITED,TARC
Tarini International Limited,TARINI
Tarmat Limited,TARMAT
Tarsons Products Limited,TARSONS
Tashi India Ltd.,TASHIND
"Tasty Bite Eatables Ltd.,",TASTYBITE
Tasty Dairy Specialities Limited,TDSL
Tata Chemicals Ltd,TATACHEM
Tata Coffee Ltd,TATACOFFEE
Tata Communications Limited,TATACOMM
Tata Consultancy Services Ltd.,TCS
TATA CONSUMER PRODUCTS LIMITED,TATACONSUM
Tata Elxsi Ltd,TATAELXSI
"Tata Investment Corporation Ltd.,",TATAINVEST
Tata Metaliks Ltd,TATAMETALI
Tata Motors Ltd.,TATAMOTORS
Tata Motors Ltd. Differential Voting Rights,TATAMTRDVR
Tata Power Co. Ltd,TATAPOWER
TATA STEEL LIMITED,TATASTEEL
Tata Technologies Limited,TATATECH
Tata Teleservices (Maharashtra) Ltd.,TTML
Tatia Global Vennture Limited,TATIAGLOB
Tatva Chintan Pharma Chem Limited,TATVA
Tavernier Resources Limited,TAVERNIER
Taylormade Renewables Limited,TRL
Tayo Rolls Ltd.,TATAYODOGA
TCC CONCEPT LIMITED,TCC
TCFC Finance Ltd,TCFCFINQ
TCI Express Limited,TCIEXP
"TCI Industries Ltd.,",TCIIND
TCM Ltd.,TCMLMTD
TCNS Clothing Co. Limited,TCNSBRANDS
TCPL Packaging Limited,TCPLPACK
TD Power Systems Ltd,TDPOWERSYS
TeamLease Services Limited,TEAMLEASE
Teamo Productions HQ Limited,TPHQ
Tech Mahindra Limited,TECHM
TECHINDIA NIRMAN LIMITED,TECHIN
TECHKNOWGREEN SOLUTIONS LIMITED,TECHKGREEN
Techno Electric & Engineering Company Limited,TECHNOE
Technocraft Industries (India) Ltd.,TIIL
"Technojet Consultants Ltd.,",TECHCON
Technopack Polymers Limited,TECHNOPACK
TechNVision Ventures Limited,TECHNVISN
Tecil Chemicals & Hydro Power Limit,TECILCHEM
Teesta Agro Industries Ltd,TEEAI
Tega Industries Limited,TEGA
Tejas Networks Limited,TEJASNET
TEJASSVI AAHARAM LIMITED,TEJASSVI
Tejnaksh Healthcare Limited,TEJNAKSH
TeleCanor Global Limited,TELECANOR
Telesys Software Ltd.,TELESYS
Tera Software Ltd.,TERASOFT
Terai Tea Co. Ltd.,TERAI
Terraform Magnum Limited,TERRAFORM
Terraform Realstate Limited,TERRAREAL
Texel Industries Ltd.,TEXELIN
Texmaco Infrastructure & Holdings Ltd,TEXINFRA
Texmaco Rail & Engineering Limited,TEXRAIL
Texmo Pipes and Products Limited,TEXMOPIPES
TGB Banquets and Hotels Limited,TGBHOTELS
TGV SRAAC LIMITED,TGVSL
"Thacker & Co. Ltd.,",THACKER
